seller_id,revenue,orders,avg_review,late_rate
834f3294fba9f932f56edc879193f925,45046.82,66,4.522388059701493,0.05970149253731343
e59aa562b9f8076dd550fcddf0e73491,44948.61,70,4.398148148148148,0.06481481481481481
c3867b4666c7d76867627c2f7fb22e21,43901.42,245,3.8345588235294117,0.10661764705882353
7299e27ed73d2ad986de7f7c77d919fa,43839.62,338,4.433962264150943,0.04043126684636118
b839e41795b7f3ad94cc2014a52f6796,43749.93,33,4.027777777777778,0.027777777777777776
1835b56ce799e6a4dc4eddc053f04066,43461.74,423,3.564236111111111,0.09722222222222222
53e4c6e0f4312d4d2107a8c9cddf45cd,42682.19,473,4.052064631956912,0.04847396768402154
7178f9f4dd81dcef02f62acdf8151e01,42336.65,203,3.977578475336323,0.03587443946188341
c70c1b0d8ca86052f45a432a38b73958,42317.94,261,4.285310734463277,0.07627118644067797
59417c56835dd8e2e72f91f809cd4092,41852.53,18,4.157894736842105,0.0
855668e0971d4dfd7bef1b6a4133b41b,41743.32,312,3.6923076923076925,0.11834319526627218
0241d4d5d36f10f80c644447315af0bd,41308.94,238,4.290566037735849,0.052830188679245285
1554a68530182680ad5c8b042c3ab563,40827.7,247,4.232484076433121,0.0732484076433121
2528513dd95219a6013d4d05176e391a,40240.24,161,3.911111111111111,0.05
87142160b41353c4e5fca2360caf6f92,39795.0,305,4.351274787535411,0.0453257790368272
e9bc59e7b60fc3063eb2290deda4cced,39611.73,216,3.95985401459854,0.11313868613138686
88460e8ebdecbfecb5f9601833981930,38348.99,248,3.365930599369085,0.17665615141955837
70a12e78e608ac31179aea7f8422044b,38329.4,315,3.7613636363636362,0.09943181818181818
9c0e69c7bf2619675bbadf47b43f655a,38029.45,157,3.9530516431924885,0.0892018779342723
76d5af76d0271110f9af36c92573f765,37734.090000000004,131,4.0843373493975905,0.0783132530120482
1900267e848ceeba8fa32d80c1a5f5a8,36442.2,411,3.8175559380378656,0.09122203098106713
70eea00b476a314817cefde4aad4f89a,35581.82,108,4.273504273504273,0.06837606837606838
7b0df942f46435babab05d49b744b2c4,35335.68,32,4.395833333333333,0.0625
5c243662ce92d84573bfaff24c3e3700,35200.29,98,4.088235294117647,0.0196078431372549
7681ef142fd2c19048da7430856b5588,35192.12,59,4.012658227848101,0.10126582278481013
d1c281d3ae149232351cd8c8cc885f0d,35077.75,215,3.8007662835249043,0.06896551724137931
d2374cbcbb3ca4ab1086534108cc3ab7,34398.26,524,3.5836909871244633,0.04721030042918455
001cca7ae9ae17fb1caed9dfb1094831,34175.38,200,3.863070539419087,0.04979253112033195
59b22a78efb79a4797979612b885db36,33911.659999999996,125,3.9130434782608696,0.12318840579710146
9f505651f4a6abe901a56cdc21508025,33704.77,397,4.213822894168467,0.04103671706263499
a3a38f4affed601eb87a97788c949667,33262.18,254,4.355072463768116,0.043478260869565216
0b90b6df587eb83608a64ea8b390cf07,33093.94,164,3.986175115207373,0.03225806451612903
900ba814c251a692506d7834c1218441,32426.72,88,4.010989010989011,0.15384615384615385
8b321bb669392f5163d04c59e235e066,32118.91,943,3.979631425800194,0.09699321047526673
d23019c84ffae2d5ef2270367b8605fc,31954.84,39,4.410256410256411,0.02564102564102564
dc4a0fc896dc34b0d5bfec8438291c80,31930.99,231,3.732851985559567,0.061371841155234655
12b9676b00f60f3b700e83af21824c0e,31825.65,135,4.49645390070922,0.02127659574468085
897060da8b9a21f655304d50fd935913,31822.81,317,3.405829596412556,0.11210762331838565
40db9e9aa57f7bb151bcda6b0f9bdbb7,31587.39,12,1.8125,0.0625
16090f2ca825584b5a147ab24aa30c86,31430.31,402,4.016908212560386,0.09178743961352658
